document_id,document_metadata.geography,world_bank_region,country_name
CCLW.document.i00000204.n0000,GBR,Europe & Central Asia,United Kingdom
CCLW.document.i00000215.n0000,MNE,Europe & Central Asia,Montenegro
CCLW.document.i00000290.n0000,NLD,Europe & Central Asia,Netherlands
CCLW.document.i00000305.n0000,NLD,Europe & Central Asia,Netherlands
CCLW.document.i00000318.n0000,VNM,East Asia & Pacific,Vietnam
CCLW.document.i00000321.n0000,VNM,East Asia & Pacific,Vietnam
CCLW.document.i00000330.n0000,VNM,East Asia & Pacific,Vietnam
CCLW.document.i00000344.n0000,NLD,Europe & Central Asia,Netherlands
CCLW.document.i00000397.n0000,TUR,Europe & Central Asia,Turkey
CCLW.document.i00000428.n0000,NLD,Europe & Central Asia,Netherlands
CCLW.document.i00000429.n0000,NLD,Europe & Central Asia,Netherlands
CCLW.document.i00000458.n0000,DZA,Middle East & North Africa,Algeria
CCLW.document.i00000483.n0000,TWN,East Asia & Pacific,Taiwan
CCLW.document.i00000510.n0000,TWN,East Asia & Pacific,Taiwan
CCLW.document.i00000516.n0000,TWN,East Asia & Pacific,Taiwan
CCLW.document.i00000551.n0000,AUT,Europe & Central Asia,Austria
CCLW.document.i00000573.n0000,KHM,East Asia & Pacific,Cambodia
CCLW.document.i00000576.n0000,KHM,East Asia & Pacific,Cambodia
CCLW.document.i00000589.n0000,HUN,Europe & Central Asia,Hungary
CCLW.document.i00000616.n0000,ETH,Sub-Saharan Africa,Ethiopia
CCLW.document.i00000622.n0000,KOR,East Asia & Pacific,South Korea
CCLW.document.i00000657.n0000,MNG,East Asia & Pacific,Mongolia
CCLW.document.i00000681.n0000,POL,Europe & Central Asia,Poland
CCLW.document.i00000687.n0000,POL,Europe & Central Asia,Poland
CCLW.document.i00000726.n0000,ROU,Europe & Central Asia,Romania
CCLW.document.i00000741.n0000,PHL,East Asia & Pacific,Philippines
CCLW.document.i00000760.n0000,BRA,Latin America & Caribbean,Brazil
CCLW.document.i00000777.n0000,AUS,East Asia & Pacific,Australia
CCLW.document.i00000794.n0000,EGY,Middle East & North Africa,Egypt
CCLW.document.i00000802.n0000,GAB,Sub-Saharan Africa,Gabon
CCLW.document.i00000822.n0000,HUN,Europe & Central Asia,Hungary
CCLW.document.i00000841.n0000,FJI,East Asia & Pacific,Fiji
CCLW.document.i00000844.n0000,FJI,East Asia & Pacific,Fiji
CCLW.document.i00000857.n0000,FJI,East Asia & Pacific,Fiji
CCLW.document.i00000860.n0000,FJI,East Asia & Pacific,Fiji
CCLW.document.i00000875.n0000,FJI,East Asia & Pacific,Fiji
CCLW.document.i00000911.n0000,SAU,Middle East & North Africa,Saudi Arabia
CCLW.document.i00000914.n0000,JOR,Middle East & North Africa,Jordan
CCLW.document.i00000985.n0000,BRA,Latin America & Caribbean,Brazil
CCLW.document.i00001036.n0000,BRA,Latin America & Caribbean,Brazil
CCLW.document.i00001064.n0000,BRA,Latin America & Caribbean,Brazil
CCLW.document.i00001070.n0000,BRA,Latin America & Caribbean,Brazil
CCLW.document.i00001079.n0000,BRA,Latin America & Caribbean,Brazil
CCLW.document.i00001108.n0000,FJI,East Asia & Pacific,Fiji
CCLW.document.i00001115.n0000,FJI,East Asia & Pacific,Fiji
CCLW.document.i00001132.n0000,THA,East Asia & Pacific,Thailand
CCLW.document.i00001133.n0000,DNK,Europe & Central Asia,Denmark
CCLW.document.i00001139.n0000,BWA,Sub-Saharan Africa,Botswana
CCLW.document.i00001171.n0000,BWA,Sub-Saharan Africa,Botswana
CCLW.document.i00001190.n0000,CHN,East Asia & Pacific,China
CCLW.document.i00001194.n0000,CHN,East Asia & Pacific,China
CCLW.document.i00001206.n0000,BWA,Sub-Saharan Africa,Botswana
CCLW.document.i00001258.n0000,GBR,Europe & Central Asia,United Kingdom
CCLW.document.i00001262.n0000,NZL,East Asia & Pacific,New Zealand
CCLW.document.i00001304.n0000,ZWE,Sub-Saharan Africa,Zimbabwe
CCLW.document.i00001317.n0000,BRA,Latin America & Caribbean,Brazil
CCLW.document.i00001322.n0000,MLT,Europe & Central Asia,Malta
CCLW.document.i00001323.n0000,MLT,Europe & Central Asia,Malta
CCLW.document.i00001326.n0000,MLT,Europe & Central Asia,Malta
CCLW.document.i00001339.n0000,SGP,East Asia & Pacific,Singapore
CCLW.document.i00001343.n0000,ALB,Europe & Central Asia,Albania
CCLW.document.i00001376.n0000,AUS,East Asia & Pacific,Australia
CCLW.document.i00001395.n0000,PAN,Latin America & Caribbean,Panama
CCLW.document.i00001398.n0000,PAN,Latin America & Caribbean,Panama
CCLW.document.i00001413.n0000,LAO,East Asia & Pacific,Lao People's Democratic Republic
CCLW.document.i00001416.n0000,PRT,Europe & Central Asia,Portugal
CCLW.document.i00001428.n0000,NPL,South Asia,Nepal
CCLW.document.i00001444.n0000,USA,North America,United States of America
CCLW.document.i00001472.n0000,BEL,Europe & Central Asia,Belgium
CCLW.document.i00001476.n0000,ZAF,Sub-Saharan Africa,South Africa
CCLW.document.i00001500.n0000,KEN,Sub-Saharan Africa,Kenya
CCLW.executive.10005.4496,KEN,Sub-Saharan Africa,Kenya
CCLW.executive.10007.4506,KGZ,Europe & Central Asia,Kyrgyzstan
CCLW.executive.10009.4528,MYS,East Asia & Pacific,Malaysia
CCLW.legislative.10396.5092,ALB,Europe & Central Asia,Albania
CCLW.legislative.10401.5101,GEO,Europe & Central Asia,Georgia
CCLW.legislative.10408.5108,GEO,Europe & Central Asia,Georgia
CCLW.legislative.10411.5116,PRT,Europe & Central Asia,Portugal
CCLW.legislative.10413.rtl_203,GEO,Europe & Central Asia,Georgia
CCLW.legislative.1043.0,AUT,Europe & Central Asia,Austria
CCLW.legislative.10443.5267,BRA,Latin America & Caribbean,Brazil
CCLW.legislative.10479.5313,CHN,East Asia & Pacific,China
CCLW.legislative.10480.5445,UZB,Europe & Central Asia,Uzbekistan
CCLW.legislative.10516.5354,NZL,East Asia & Pacific,New Zealand
CCLW.legislative.10537.5523,ITA,Europe & Central Asia,Italy
CCLW.legislative.10537.rtl_211,ITA,Europe & Central Asia,Italy
CCLW.legislative.1057.0,BGD,South Asia,Bangladesh
CCLW.legislative.10638.5767,ESP,Europe & Central Asia,Spain
CCLW.legislative.10656.5810,ARG,Latin America & Caribbean,Argentina
CCLW.legislative.10674.5832,ALB,Europe & Central Asia,Albania
CCLW.legislative.10689.5935,FRA,Europe & Central Asia,France
CCLW.legislative.10695.6014,AUS,East Asia & Pacific,Australia
CCLW.legislative.10695.6015,AUS,East Asia & Pacific,Australia
CCLW.legislative.10695.6311,AUS,East Asia & Pacific,Australia
CCLW.legislative.10716.5939,VEN,Latin America & Caribbean,Venezuela
CCLW.legislative.10718.5943,VEN,Latin America & Caribbean,Venezuela
CCLW.legislative.10751.rtl_219,DEU,Europe & Central Asia,Germany
CCLW.legislative.1076.0,BEL,Europe & Central Asia,Belgium
CCLW.legislative.10774.rtl_227,BLR,Europe & Central Asia,Belarus
CCLW.legislative.10795.6040,EUR,Europe & Central Asia,European Union
CCLW.legislative.10798.6047,EUR,Europe & Central Asia,European Union
CCLW.legislative.10810.6072,JPN,East Asia & Pacific,Japan
CCLW.legislative.10874.6162,BHS,Latin America & Caribbean,"Bahamas, The"
CCLW.legislative.10900.6314,PRT,Europe & Central Asia,Portugal
CCLW.legislative.10976.6227,GUY,Latin America & Caribbean,Guyana
CCLW.legislative.10979.6238,BHS,Latin America & Caribbean,"Bahamas, The"
CCLW.legislative.1100.3068,BRA,Latin America & Caribbean,Brazil
CCLW.legislative.11004.6286,VNM,East Asia & Pacific,Vietnam
CCLW.legislative.11005.6287,VNM,East Asia & Pacific,Vietnam
CCLW.legislative.1101.3070,BGR,Europe & Central Asia,Bulgaria
CCLW.legislative.11023.6313,ESP,Europe & Central Asia,Spain
CCLW.legislative.1103.3074,BGR,Europe & Central Asia,Bulgaria
CCLW.legislative.11050.6351,IND,South Asia,India
CCLW.legislative.11087.6391,LUX,Europe & Central Asia,Luxembourg
CCLW.legislative.11089.6393,CHE,Europe & Central Asia,Switzerland
CCLW.legislative.11091.6395,GAB,Sub-Saharan Africa,Gabon
CCLW.legislative.11107.6428,IDN,East Asia & Pacific,Indonesia
CCLW.legislative.1113.0,CAN,North America,Canada
CCLW.legislative.11130.6469,TUR,Europe & Central Asia,Turkey
CCLW.legislative.1115.0,CAN,North America,Canada
CCLW.legislative.11151.6530,AUT,Europe & Central Asia,Austria
CCLW.legislative.1143.0,CZE,Europe & Central Asia,Czechia
CCLW.legislative.1200.3099,EUR,Europe & Central Asia,European Union
CCLW.legislative.1205.0,EUR,Europe & Central Asia,European Union
CCLW.legislative.1214.0,EUR,Europe & Central Asia,European Union
CCLW.legislative.1217.3101,EUR,Europe & Central Asia,European Union
CCLW.legislative.1228.2644,FRA,Europe & Central Asia,France
CCLW.legislative.1250.2623,DEU,Europe & Central Asia,Germany
CCLW.legislative.1255.2618,DEU,Europe & Central Asia,Germany
CCLW.legislative.1258.2615,DEU,Europe & Central Asia,Germany
CCLW.legislative.1268.2606,GRC,Europe & Central Asia,Greece
CCLW.legislative.1269.2604,GRC,Europe & Central Asia,Greece
CCLW.legislative.1294.2582,HUN,Europe & Central Asia,Hungary
CCLW.legislative.1327.2551,IND,South Asia,India
UNFCCC.non-party.364.0,XAA,,
UNFCCC.non-party.461.0,XAA,,
UNFCCC.non-party.463.0,XAA,,
UNFCCC.non-party.470.0,XAA,,
UNFCCC.non-party.474.0,XAA,,
UNFCCC.non-party.482.0,XAA,,
UNFCCC.non-party.493.0,XAA,,
UNFCCC.non-party.523.0,XAA,,
UNFCCC.non-party.524.0,XAA,,
UNFCCC.non-party.558.0,XAA,,
UNFCCC.non-party.575.0,XAA,,
UNFCCC.non-party.619.0,XAA,,
UNFCCC.non-party.644.0,XAA,,
UNFCCC.non-party.706.0,XAA,,
UNFCCC.non-party.882.0,XAA,,
UNFCCC.non-party.886.0,XAA,,
UNFCCC.non-party.891.0,XAA,,
UNFCCC.non-party.903.0,XAA,,
UNFCCC.non-party.904.0,XAA,,
UNFCCC.party.100.0,BHS,Latin America & Caribbean,"Bahamas, The"
UNFCCC.party.1000.0,PNG,East Asia & Pacific,Papua New Guinea
UNFCCC.party.1001.0,PNG,East Asia & Pacific,Papua New Guinea
UNFCCC.party.1002.0,PNG,East Asia & Pacific,Papua New Guinea
UNFCCC.party.1023.0,POL,Europe & Central Asia,Poland
UNFCCC.party.1034.0,JPN,East Asia & Pacific,Japan
CCLW.executive.10325.4937,HND,Latin America & Caribbean,Honduras
CCLW.executive.10367.5009,MUS,Sub-Saharan Africa,Mauritius
CCLW.executive.10381.5060,TUN,Middle East & North Africa,Tunisia
CCLW.executive.10383.5069,USA,North America,United States of America
CCLW.executive.10387.5075,FRA,Europe & Central Asia,France
CCLW.executive.10389.5082,EUR,Europe & Central Asia,European Union
CCLW.executive.10402.5102,GEO,Europe & Central Asia,Georgia
CCLW.executive.10404.5104,GEO,Europe & Central Asia,Georgia
CCLW.executive.10407.5107,GEO,Europe & Central Asia,Georgia
CCLW.executive.10423.5143,MRT,Sub-Saharan Africa,Mauritania
CCLW.executive.10425.5211,COM,Sub-Saharan Africa,Comoros
CCLW.executive.10432.5141,SLV,Latin America & Caribbean,El Salvador
CCLW.executive.10458.5279,BRA,Latin America & Caribbean,Brazil
CCLW.executive.10460.5284,BRA,Latin America & Caribbean,Brazil
CCLW.executive.10466.5289,KOR,East Asia & Pacific,South Korea
CCLW.executive.10469.5297,BHR,Middle East & North Africa,Bahrain
CCLW.executive.10474.5303,KWT,Middle East & North Africa,Kuwait
CCLW.executive.10484.5311,TUR,Europe & Central Asia,Turkey
CCLW.executive.10490.5332,AUT,Europe & Central Asia,Austria
CCLW.executive.10490.5335,AUT,Europe & Central Asia,Austria
CCLW.executive.10491.5392,BEL,Europe & Central Asia,Belgium
CCLW.executive.10492.5397,HRV,Europe & Central Asia,Croatia
CCLW.executive.10496.5420,DNK,Europe & Central Asia,Denmark
CCLW.executive.10497.5368,EST,Europe & Central Asia,Estonia
CCLW.executive.10498.5417,FIN,Europe & Central Asia,Finland
CCLW.executive.10498.5418,FIN,Europe & Central Asia,Finland
CCLW.executive.10499.5413,FRA,Europe & Central Asia,France
CCLW.executive.10504.5383,LTU,Europe & Central Asia,Lithuania
CCLW.executive.10505.5379,LUX,Europe & Central Asia,Luxembourg
CCLW.executive.10506.5347,MLT,Europe & Central Asia,Malta
CCLW.executive.10508.5342,PRT,Europe & Central Asia,Portugal
CCLW.executive.10511.5371,SVN,Europe & Central Asia,Slovenia
CCLW.executive.10511.5372,SVN,Europe & Central Asia,Slovenia
CCLW.executive.10513.rtl_120,SVN,Europe & Central Asia,Slovenia
CCLW.executive.10519.5440,ARM,Europe & Central Asia,Armenia
CCLW.executive.10524.5503,USA,North America,United States of America
CCLW.executive.10530.5511,CRI,Latin America & Caribbean,Costa Rica
CCLW.executive.10532.6483,USA,North America,United States of America
CCLW.executive.10532.6484,USA,North America,United States of America
CCLW.executive.10532.6486,USA,North America,United States of America
CCLW.executive.10532.6489,USA,North America,United States of America
CCLW.executive.10532.6491,USA,North America,United States of America
CCLW.executive.10532.6497,USA,North America,United States of America
CCLW.executive.10549.5615,VUT,East Asia & Pacific,Vanuatu
CCLW.executive.1055.2229,BGD,South Asia,Bangladesh
CCLW.executive.10551.5621,CAN,North America,Canada
CCLW.executive.10553.5871,NZL,East Asia & Pacific,New Zealand
CCLW.executive.10591.rtl_215,PAK,South Asia,Pakistan
CCLW.executive.10594.5673,MLI,Sub-Saharan Africa,Mali
CCLW.executive.10607.5700,JOR,Middle East & North Africa,Jordan
CCLW.executive.10614.5720,ALB,Europe & Central Asia,Albania
CCLW.executive.10621.5728,GTM,Latin America & Caribbean,Guatemala
CCLW.executive.1065.0,BLR,Europe & Central Asia,Belarus
CCLW.executive.10654.5805,GHA,Sub-Saharan Africa,Ghana
CCLW.executive.10667.5824,ALB,Europe & Central Asia,Albania
CCLW.executive.10697.5900,MRT,Sub-Saharan Africa,Mauritania
CCLW.executive.1070.0,BLR,Europe & Central Asia,Belarus
CCLW.executive.10704.5921,MOZ,Sub-Saharan Africa,Mozambique
CCLW.executive.10712.5937,JOR,Middle East & North Africa,Jordan
CCLW.executive.10717.5941,VEN,Latin America & Caribbean,Venezuela
CCLW.executive.10731.5953,SLV,Latin America & Caribbean,El Salvador
CCLW.executive.10733.5956,SLV,Latin America & Caribbean,El Salvador
CCLW.executive.10737.5960,SLV,Latin America & Caribbean,El Salvador
CCLW.executive.10739.5962,COM,Sub-Saharan Africa,Comoros
CCLW.executive.10742.5968,NER,Sub-Saharan Africa,Niger
CCLW.executive.10750.6022,DEU,Europe & Central Asia,Germany
CCLW.executive.8644.1803,PRT,Europe & Central Asia,Portugal
CCLW.executive.8657.1514,CZE,Europe & Central Asia,Czechia
CCLW.executive.8669.1599,TCD,Sub-Saharan Africa,Chad
CCLW.executive.8682.1474,CRI,Latin America & Caribbean,Costa Rica
CCLW.executive.8682.1475,CRI,Latin America & Caribbean,Costa Rica
CCLW.executive.8711.1445,COL,Latin America & Caribbean,Colombia
CCLW.executive.8719.1438,AZE,Europe & Central Asia,Azerbaijan
CCLW.executive.8743.5118,PRT,Europe & Central Asia,Portugal
CCLW.executive.8743.rtl_145,PRT,Europe & Central Asia,Portugal
CCLW.executive.8743.rtl_146,PRT,Europe & Central Asia,Portugal
CCLW.executive.8770.1394,BRA,Latin America & Caribbean,Brazil
CCLW.executive.8779.1391,AUS,East Asia & Pacific,Australia
CCLW.executive.8788.5281,BRA,Latin America & Caribbean,Brazil
CCLW.executive.8794.1192,BRA,Latin America & Caribbean,Brazil
CCLW.executive.8819.1347,ZAF,Sub-Saharan Africa,South Africa
CCLW.executive.8844.1358,ETH,Sub-Saharan Africa,Ethiopia
CCLW.executive.8865.1205,OMN,Middle East & North Africa,Oman
CCLW.executive.8871.1365,KIR,East Asia & Pacific,Kiribati
CCLW.executive.8881.1371,TCD,Sub-Saharan Africa,Chad
CCLW.executive.8994.1244,ESP,Europe & Central Asia,Spain
CCLW.executive.8994.1245,ESP,Europe & Central Asia,Spain
CCLW.executive.9040.1248,CHL,Latin America & Caribbean,Chile
CCLW.executive.9042.1249,CHL,Latin America & Caribbean,Chile
CCLW.executive.9060.1254,CHL,Latin America & Caribbean,Chile
CCLW.executive.9066.1256,CHL,Latin America & Caribbean,Chile
CCLW.executive.9068.1258,CHL,Latin America & Caribbean,Chile
CCLW.executive.9096.1241,COL,Latin America & Caribbean,Colombia
CCLW.executive.9166.1281,CIV,Sub-Saharan Africa,Côte d'Ivoire
CCLW.executive.9203.1168,NZL,East Asia & Pacific,New Zealand
CCLW.executive.9207.1169,NZL,East Asia & Pacific,New Zealand
CCLW.executive.9217.5891,IND,South Asia,India
CCLW.executive.9262.1310,MLI,Sub-Saharan Africa,Mali
CCLW.executive.9310.1326,UGA,Sub-Saharan Africa,Uganda
CCLW.executive.9324.1224,CRI,Latin America & Caribbean,Costa Rica
CPR.document.i00000080.n0000,COL,Latin America & Caribbean,Colombia
CPR.document.i00000090.n0000,KEN,Sub-Saharan Africa,Kenya
CPR.document.i00000099.n0000,GMB,Sub-Saharan Africa,Gambia
CPR.document.i00000111.n0000,GMB,Sub-Saharan Africa,Gambia
CPR.document.i00000157.n0000,BRA,Latin America & Caribbean,Brazil
CPR.document.i00000202.n0000,IND,South Asia,India
CPR.document.i00000226.n0000,DEU,Europe & Central Asia,Germany
CPR.document.i00000235.n0000,BTN,South Asia,Bhutan
CPR.document.i00000253.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00000280.n0000,NGA,Sub-Saharan Africa,Nigeria
CPR.document.i00000310.n0000,RUS,Europe & Central Asia,Russia
CPR.document.i00000319.n0000,NPL,South Asia,Nepal
CPR.document.i00000354.n0000,PHL,East Asia & Pacific,Philippines
CPR.document.i00000357.n0000,ARG,Latin America & Caribbean,Argentina
CPR.document.i00000360.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00000390.n0000,VNM,East Asia & Pacific,Vietnam
CPR.document.i00000393.n0000,GBR,Europe & Central Asia,United Kingdom
CPR.document.i00000399.n0000,DEU,Europe & Central Asia,Germany
CPR.document.i00000414.n0000,CAN,North America,Canada
CPR.document.i00000432.n0000,MAR,Middle East & North Africa,Morocco
CPR.document.i00000444.n0000,ZAF,Sub-Saharan Africa,South Africa
CPR.document.i00000507.n0000,JPN,East Asia & Pacific,Japan
CPR.document.i00000513.n0000,CHL,Latin America & Caribbean,Chile
CPR.document.i00000543.n0000,SWE,Europe & Central Asia,Sweden
CPR.document.i00000558.n0000,JPN,East Asia & Pacific,Japan
CPR.document.i00000591.n0000,FIN,Europe & Central Asia,Finland
CPR.document.i00000600.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00000626.n0000,AUS,East Asia & Pacific,Australia
CPR.document.i00000648.n0000,COL,Latin America & Caribbean,Colombia
CPR.document.i00000776.n0000,GEO,Europe & Central Asia,Georgia
CPR.document.i00000794.n0000,GEO,Europe & Central Asia,Georgia
CPR.document.i00000854.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00000867.n0000,NLD,Europe & Central Asia,Netherlands
CPR.document.i00000870.n0000,MYS,East Asia & Pacific,Malaysia
CPR.document.i00000873.n0000,NZL,East Asia & Pacific,New Zealand
CPR.document.i00000882.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00000894.n0000,UZB,Europe & Central Asia,Uzbekistan
CPR.document.i00000909.n0000,KOR,East Asia & Pacific,South Korea
CPR.document.i00000918.n0000,ARG,Latin America & Caribbean,Argentina
CPR.document.i00000924.n0000,ITA,Europe & Central Asia,Italy
CPR.document.i00000942.n0000,VNM,East Asia & Pacific,Vietnam
CPR.document.i00000948.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00000982.n0000,FIN,Europe & Central Asia,Finland
CPR.document.i00001021.n0000,FRA,Europe & Central Asia,France
CPR.document.i00001024.n0000,NOR,Europe & Central Asia,Norway
CPR.document.i00001048.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001075.n0000,IND,South Asia,India
CPR.document.i00001108.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001149.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001177.n0000,RUS,Europe & Central Asia,Russia
CPR.document.i00001211.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00001238.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00001329.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00001365.n0000,IRQ,Middle East & North Africa,Iraq
CPR.document.i00001371.n0000,UKR,Europe & Central Asia,Ukraine
CPR.document.i00001421.n0000,KOR,East Asia & Pacific,South Korea
CPR.document.i00001424.n0000,ZAF,Sub-Saharan Africa,South Africa
CPR.document.i00001427.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00001433.n0000,BTN,South Asia,Bhutan
CPR.document.i00001442.n0000,SAU,Middle East & North Africa,Saudi Arabia
CPR.document.i00001467.n0000,SAU,Middle East & North Africa,Saudi Arabia
CPR.document.i00001519.n0000,ZAF,Sub-Saharan Africa,South Africa
CPR.document.i00001537.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001540.n0000,SGP,East Asia & Pacific,Singapore
CPR.document.i00001543.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001621.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001633.n0000,PER,Latin America & Caribbean,Peru
CPR.document.i00001648.n0000,SYR,Middle East & North Africa,Syria
CPR.document.i00001654.n0000,SAU,Middle East & North Africa,Saudi Arabia
CPR.document.i00001672.n0000,BRA,Latin America & Caribbean,Brazil
CPR.document.i00001726.n0000,FRA,Europe & Central Asia,France
CPR.document.i00001741.n0000,ZAF,Sub-Saharan Africa,South Africa
CPR.document.i00001753.n0000,RUS,Europe & Central Asia,Russia
CPR.document.i00001759.n0000,CAN,North America,Canada
CPR.document.i00001780.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00001798.n0000,NZL,East Asia & Pacific,New Zealand
CPR.document.i00001807.n0000,BRA,Latin America & Caribbean,Brazil
CPR.document.i00001813.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001834.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001840.n0000,VNM,East Asia & Pacific,Vietnam
CPR.document.i00001843.n0000,ETH,Sub-Saharan Africa,Ethiopia
CPR.document.i00001883.n0000,TUR,Europe & Central Asia,Turkey
CPR.document.i00001937.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00001949.n0000,ARG,Latin America & Caribbean,Argentina
CPR.document.i00001970.n0000,SGP,East Asia & Pacific,Singapore
CPR.document.i00002019.n0000,CAN,North America,Canada
CPR.document.i00002025.n0000,BEL,Europe & Central Asia,Belgium
CPR.document.i00002028.n0000,JPN,East Asia & Pacific,Japan
CPR.document.i00002046.n0000,ARG,Latin America & Caribbean,Argentina
CPR.document.i00002052.n0000,AUS,East Asia & Pacific,Australia
CPR.document.i00002082.n0000,CHN,East Asia & Pacific,China
CPR.document.i00002094.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00002145.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00002178.n0000,CHN,East Asia & Pacific,China
CPR.document.i00002193.n0000,GBR,Europe & Central Asia,United Kingdom
CPR.document.i00002202.n0000,TUR,Europe & Central Asia,Turkey
UNFCCC.document.i00000007.n0000,OMN,Middle East & North Africa,Oman
UNFCCC.document.i00000010.n0000,BRA,Latin America & Caribbean,Brazil
UNFCCC.document.i00000026.n0000,TUN,Middle East & North Africa,Tunisia
UNFCCC.document.i00000051.n0000,NIC,Latin America & Caribbean,Nicaragua
UNFCCC.document.i00000066.n0000,MNE,Europe & Central Asia,Montenegro
UNFCCC.document.i00000074.n0000,CHN,East Asia & Pacific,China
UNFCCC.document.i00000136.n0000,GHA,Sub-Saharan Africa,Ghana
UNFCCC.document.i00000151.n0000,NOR,Europe & Central Asia,Norway
UNFCCC.document.i00000155.n0000,THA,East Asia & Pacific,Thailand
UNFCCC.document.i00000165.n0000,MNG,East Asia & Pacific,Mongolia
UNFCCC.document.i00000186.n0000,PRY,Latin America & Caribbean,Paraguay
UNFCCC.document.i00000192.n0000,JPN,East Asia & Pacific,Japan
UNFCCC.document.i00000195.n0000,AUS,East Asia & Pacific,Australia
UNFCCC.document.i00000219.n0000,TUR,Europe & Central Asia,Turkey
UNFCCC.document.i00000228.n0000,TTO,Latin America & Caribbean,Trinidad and Tobago
UNFCCC.document.i00000252.n0000,MDA,Europe & Central Asia,Moldova
UNFCCC.document.i00000268.n0000,SRB,Europe & Central Asia,Serbia
UNFCCC.non-party.1020.0,XAA,,
UNFCCC.non-party.1040.0,XAA,,
UNFCCC.non-party.1042.0,XAA,,
UNFCCC.non-party.1179.0,XAA,,
UNFCCC.non-party.1183.0,XAA,,
UNFCCC.non-party.1184.0,XAA,,
UNFCCC.non-party.1189.0,XAA,,
UNFCCC.non-party.1194.0,XAA,,
UNFCCC.non-party.1200.0,XAA,,
UNFCCC.non-party.1206.0,XAA,,
UNFCCC.non-party.1214.0,XAA,,
UNFCCC.non-party.1235.0,XAA,,
UNFCCC.non-party.1240.0,XAA,,
UNFCCC.non-party.1244.0,XAA,,
UNFCCC.non-party.1251.0,XAA,,
UNFCCC.non-party.1254.0,XAA,,
UNFCCC.non-party.1255.0,XAA,,
UNFCCC.non-party.1261.0,XAA,,
UNFCCC.non-party.1266.0,XAA,,
UNFCCC.non-party.1268.0,XAA,,
UNFCCC.non-party.1269.0,XAA,,
UNFCCC.non-party.1270.0,XAA,,
UNFCCC.non-party.1326.0,XAA,,
UNFCCC.non-party.1327.0,XAA,,
UNFCCC.non-party.1360.0,XAA,,
UNFCCC.non-party.1369.0,XAA,,
UNFCCC.non-party.1381.0,XAA,,
UNFCCC.non-party.1383.0,XAA,,
UNFCCC.non-party.1388.0,XAA,,
UNFCCC.non-party.1391.0,XAA,,
UNFCCC.non-party.1414.0,XAA,,
UNFCCC.non-party.1425.0,XAA,,
UNFCCC.non-party.143.0,XAA,,
UNFCCC.non-party.1432.0,XAA,,
UNFCCC.non-party.145.0,XAA,,
UNFCCC.non-party.1609.0,XAA,,
UNFCCC.non-party.1616.0,XAA,,
UNFCCC.non-party.1625.0,XAA,,
UNFCCC.non-party.1634.0,XAA,,
UNFCCC.non-party.1640.0,XAA,,
UNFCCC.non-party.1641.0,XAA,,
UNFCCC.non-party.1651.0,XAA,,
UNFCCC.non-party.1656.0,XAA,,
UNFCCC.non-party.1658.0,XAA,,
UNFCCC.non-party.1663.0,XAA,,
UNFCCC.non-party.1672.0,XAA,,
UNFCCC.non-party.1686.0,XAA,,
UNFCCC.non-party.1687.0,XAA,,
UNFCCC.non-party.1689.0,XAA,,
UNFCCC.non-party.1693.0,XAA,,
UNFCCC.non-party.1696.0,XAA,,
UNFCCC.non-party.1713.0,XAA,,
UNFCCC.non-party.1715.0,XAA,,
UNFCCC.non-party.1749.0,SGP,East Asia & Pacific,Singapore
UNFCCC.non-party.1805.0,XAA,,
UNFCCC.non-party.1806.0,XAA,,
UNFCCC.non-party.1827.0,XAA,,
UNFCCC.non-party.1830.0,XAA,,
UNFCCC.non-party.1858.0,XAA,,
CCLW.executive.10044.4522,SUR,Latin America & Caribbean,Suriname
CCLW.executive.10057.0,THA,East Asia & Pacific,Thailand
CCLW.executive.10058.0,THA,East Asia & Pacific,Thailand
CCLW.executive.10059.4501,TTO,Latin America & Caribbean,Trinidad and Tobago
CCLW.executive.10092.0,DOM,Latin America & Caribbean,Dominican Republic
CCLW.executive.10095.4535,ARG,Latin America & Caribbean,Argentina
CCLW.executive.10100.4576,FRA,Europe & Central Asia,France
